1094,0,1992,1986,0.67,0.38,0.14,2.84,1.75,5.24
1094,0,1992,1987,0.72,0.36,0.09,1.76,1.46,4.17
1094,0,1992,1988,0.69,0.32,0.1,2.41,1.65,4.72
1094,0,1992,1989,0.66,0.28,0.1,2.41,1.68,4.64
1094,0,1992,1990,0.68,0.25,0.1,1.92,1.78,4.41
1094,0,1992,1991,0.64,0.26,0.1,2.11,1.86,4.57
1095,0,1992,1988,0.27,-0.21,0.08,0.43,0.67,1.22
1095,0,1992,1989,0.11,-0.24,0.07,0.54,0.73,1.09
1095,0,1992,1990,0,-0.29,0.04,0.15,0.74,0.56
1095,0,1992,1991,-0.04,-0.54,0.05,0.09,0.85,0.28
1097,0,1992,1971,0.8,0.34,0.2,10.54,1.75,10.18
1097,0,1992,1972,0.65,0.43,0.27,22.53,2.07,17.87
1097,0,1992,1973,0.53,0.33,0.15,1.27,1.56,3.93
1097,0,1992,1974,0.23,0.05,-0.41,0.29,1.35,0.52
1097,0,1992,1975,0.36,0.1,0.04,0.93,1.6,2.87
1097,0,1992,1976,0.38,0.14,0.05,0.87,0.93,2.29
1097,0,1992,1977,0.36,0.17,0.06,1.35,1.16,2.84
1097,0,1992,1978,0.33,0.19,0.07,0.88,1.84,3.26
1097,0,1992,1979,0.3,0.2,0.18,0.94,1.51,3.3
1097,0,1992,1980,0.27,0.22,0.15,1.23,1.43,3.29
1097,0,1992,1981,0.24,0.22,0.14,1.1,1.45,3.16
1097,0,1992,1982,0.19,0.18,0.11,0.99,1.5,2.94
1097,0,1992,1983,0.2,0.22,0.11,1.27,2.22,3.91
1097,0,1992,1984,0.2,0.02,-0.18,0.35,2.24,2.12
1097,0,1992,1985,0.15,-0.07,-0.03,1.51,1.2,2.08
1097,0,1992,1986,0.2,-0.03,0.07,1.22,0.89,2.06
1097,0,1992,1987,0.7,0.09,0.05,4.14,0.39,4
1098,0,1992,1968,0.4,0.67,0.19,2.44,1.24,4.74
1098,0,1992,1969,0.43,0.68,0.18,4.3,1.24,5.87
1098,0,1992,1970,0.5,0.64,0.09,1.91,1.11,4.05
1098,0,1992,1971,0.53,0.63,-0.02,2.07,0.9,3.6
1098,0,1992,1972,0.47,0.63,0.05,2.52,1.07,4.2
1098,0,1992,1973,0.42,0.57,0.11,1.24,1.21,3.62
1098,0,1992,1974,0.47,0.34,0.07,0.32,0.94,2.39
1098,0,1992,1975,0.46,0.37,0.1,0.36,1.3,2.91
1098,0,1992,1976,0.5,0.44,0.05,0.61,1.29,3.04
1098,0,1992,1977,0.48,0.4,0.09,0.64,1.28,3.1
1098,0,1992,1978,0.51,0.42,0.15,0.92,1.57,3.83
1098,0,1992,1979,0.45,0.42,0.17,1.06,1.57,3.91
1098,0,1992,1980,0.43,0.38,0.13,0.75,1.54,3.45
1098,0,1992,1981,0.39,0.4,0.14,0.7,1.59,3.49
